0.9999	0.000000000000000	0.000000000000000
1.0000	0.000826499987372	0.000000082649999
1.0001	0.000754299988476	0.000000158079998
1.0002	0.000774985296488	0.000000235578527
1.0003	0.000783580301923	0.000000313936557
1.0004	0.000776781319715	0.000000391614689
1.0005	0.000765425229686	0.000000468157212
1.0006	0.000758557050944	0.000000544012917
1.0007	0.000759388821185	0.000000619951800
1.0008	0.000758754390972	0.000000695827239
1.0009	0.000757823977071	0.000000771609636
1.0010	0.000756503107326	0.000000847259947
1.0011	0.000756819365951	0.000000922941884
1.0012	0.000758352583211	0.000000998777142
1.0013	0.000762057639963	0.000001074982906
1.0014	0.000767377149772	0.000001151720621
1.0015	0.000773462145479	0.000001229066836
1.0016	0.000779323870321	0.000001306999223
1.0017	0.000784825226796	0.000001385481745
1.0018	0.000789815278871	0.000001464463273
1.0019	0.000794297842244	0.000001543893057
1.0020	0.000798176917205	0.000001623710749
1.0021	0.000801630355590	0.000001703873785
1.0022	0.000804843335321	0.000001784358118
1.0023	0.000807956645277	0.000001865153783
1.0024	0.000810982125493	0.000001946251995
1.0025	0.000813921692309	0.000002027644164
1.0026	0.000816776340600	0.000002109321799
1.0027	0.000819597257028	0.000002191281524
1.0028	0.000822419389671	0.000002273523463
1.0029	0.000825265187507	0.000002356049982
1.0030	0.000828131203339	0.000002438863102
1.0031	0.000831020113163	0.000002521965114
1.0032	0.000833943023122	0.000002605359416
1.0033	0.000836921652301	0.000002689051581
1.0034	0.000839981663652	0.000002773049748
1.0035	0.000843134187045	0.000002857363166
1.0036	0.000846369905824	0.000002942000157
1.0037	0.000849662150360	0.000003026966372
1.0038	0.000852981340651	0.000003112264506
1.0039	0.000856303494423	0.000003197894855
1.0040	0.000859613733484	0.000003283856229
1.0041	0.000862903139546	0.000003370146543
1.0042	0.000866168042717	0.000003456763347
1.0043	0.000869409739998	0.000003543704321
1.0044	0.000872634324381	0.000003630967753
1.0045	0.000875850535221	0.000003718552807
1.0046	0.000879067125930	0.000003806459519
1.0047	0.000882290224707	0.000003894688542
1.0048	0.000885522211709	0.000003983240763
1.0049	0.000888761876759	0.000004072116951
1.0050	0.000892005479974	0.000004161317499
1.0051	0.000895247233915	0.000004250842222
1.0052	0.000898479919449	0.000004340690214
1.0053	0.000901695678668	0.000004430859782
1.0054	0.000904887523129	0.000004521348534
1.0055	0.000908050358068	0.000004612153570
1.0056	0.000911181347459	0.000004703271705
1.0057	0.000914279568486	0.000004794699662
1.0058	0.000917345779696	0.000004886434240
1.0059	0.000920381963420	0.000004978472436
1.0060	0.000923390762162	0.000005070811512
1.0061	0.000926374857546	0.000005163448998
1.0062	0.000929336852697	0.000005256382683
1.0063	0.000932279410259	0.000005349610624
1.0064	0.000935205494417	0.000005443131174
1.0065	0.000938118293623	0.000005536943003
1.0066	0.000941021065744	0.000005631045110
1.0067	0.000943917016426	0.000005725436811
1.0068	0.000946809393954	0.000005820117751
1.0069	0.000949701509912	0.000005915087902
1.0070	0.000952596706405	0.000006010347572
1.0071	0.000955498268946	0.000006105897399
1.0072	0.000958409376062	0.000006201738337
1.0073	0.000961332982364	0.000006297871635
1.0074	0.000964271691828	0.000006394298804
1.0075	0.000967227646729	0.000006491021569
1.0076	0.000970202465460	0.000006588041815
1.0077	0.000973197214907	0.000006685361537
1.0078	0.000976212432946	0.000006782982780
1.0079	0.000979248207301	0.000006880907601
1.0080	0.000982304329768	0.000006979138034
