# cdf-poly-v3 degree=5 basis=endpoint-q
# t=(x-start)/(end-start)
# kind start end y0 y1 q0 q1 q2 q3
C	0	0.062498999999999999	0	0	0	0	0	0
C	0.062498999999999999	0.0625	0	7.0000000001942172e-21	0	0	0	0
C	0.0625	0.068321000000000007	7.0000000001942172e-21	2.7088934785173935e-07	-2.5078282628949911e-08	-1.5291162965923474e-09	-6.582113127669256e-11	-2.1872380498462696e-12
C	0.068321000000000007	0.076914999999999997	2.7088934785173935e-07	7.779577363646226e-07	-6.7750123921323246e-08	-5.9717641104529595e-09	-3.7191232275180047e-10	-1.841065612516799e-11
C	0.076914999999999997	0.086513000000000007	7.779577363646226e-07	1.5386835147874731e-06	-1.1164828765519122e-07	-1.0763019838046847e-08	-7.3205055525413766e-10	-3.9759813117730292e-11
C	0.086513000000000007	0.096807000000000004	1.5386835147874731e-06	2.6601257129705391e-06	-1.7343642437792373e-07	-1.7538518220611013e-08	-1.24860151222049e-09	-7.093488963320237e-11
C	0.096807000000000004	0.107669	2.6601257129705391e-06	4.3105304781108964e-06	-2.641788004439492e-07	-2.7533631242089942e-08	-2.0146589810085984e-09	-1.1721778493722169e-10
C	0.107669	0.119045	4.3105304781108964e-06	6.746676679925984e-06	-3.9989308274694412e-07	-4.2574635227392535e-08	-3.1716355102630328e-09	-1.8681032236684596e-10
C	0.119045	0.13092000000000001	6.746676679925984e-06	1.0360273053419809e-05	-6.0520781298393328e-07	-6.5498492515615749e-08	-4.9407116739555899e-09	-2.9244937580881133e-10
C	0.13092000000000001	0.14330699999999999	1.0360273053419809e-05	1.5754103529338597e-05	-9.1934704455050514e-07	-1.0088966956711344e-07	-7.6821648083202443e-09	-4.5469271746624123e-10
C	0.14330699999999999	0.15624499999999999	1.5754103529338597e-05	2.386860685108662e-05	-1.406624714047719e-06	-1.564144161914383e-07	-1.2005450766761845e-08	-7.0803649767325301e-10
C	0.15624499999999999	0.169797	2.386860685108662e-05	3.6192991910457364e-05	-2.1742556429284382e-06	-2.4510743628053357e-07	-1.8957312986436745e-08	-1.1107962896847844e-09
C	0.169797	0.184059	3.6192991910457364e-05	5.5139550750935365e-05	-3.4092515399710798e-06	-3.9037451876635269e-07	-3.0451285828101815e-08	-1.7684571294034286e-09
C	0.184059	0.19917699999999999	5.5139550750935365e-05	8.4740698141961727e-05	-5.4555866260986178e-06	-6.3693374605507208e-07	-5.0235945926642305e-08	-2.885876166839757e-09
C	0.19917699999999999	0.21538299999999999	8.4740698141961727e-05	0.00013205788217607485	-8.99779123073678e-06	-1.0784434975186445e-06	-8.6448376304470872e-08	-4.9058881637172148e-09
C	0.21538299999999999	0.2331	0.00013205788217607485	0.00021051510837436109	-1.5612729949703779e-05	-1.9476159620307243e-06	-1.6049444944911664e-07	-9.0090993102491301e-09
C	0.2331	0.25334899999999999	0.00021051510837436109	0.00035067074706541244	-3.0222104833624755e-05	-4.0637960186033819e-06	-3.554089015647685e-07	-2.0012808279062297e-08
C	0.25334899999999999	0.28531699999999999	0.00035067074706541244	0.00074868505837190368	-0.00012202295138430252	-2.3581519720731827e-05	-2.919637238330584e-06	-2.1000225836163178e-07
C	0.28531699999999999	0.30786200000000002	0.00074868505837190368	0.001235939199768675	-0.00010166726067718437	-1.2746876866068792e-05	-9.6414325782937582e-07	-3.2089852325594036e-08
C	0.30786200000000002	0.32967600000000002	0.001235939199768675	0.0019562521906107276	-0.00013718939805219899	-1.5312606573132975e-05	-9.769983070164331e-07	-1.7580786296055401e-08
C	0.32967600000000002	0.351607	0.0019562521906107276	0.0030271119393470861	-0.00019236363432845112	-1.9710240126159661e-05	-1.0736886757656253e-06	-1.5820302825217961e-09
C	0.351607	0.37417400000000001	0.0030271119393470861	0.0046233655488451758	-0.00027500865219066083	-2.616855741801443e-05	-1.1883810145113208e-06	2.4958414195394007e-08
C	0.37417400000000001	0.39791300000000002	0.0046233655488451758	0.0070222996011194269	-0.00040173815027499141	-3.5673664640866502e-05	-1.260362542931003e-06	7.5186631450106156e-08
C	0.39791300000000002	0.42363200000000001	0.0070222996011194269	0.010706583282364871	-0.0006100831373383747	-5.0703737105097729e-05	-1.1410123059573942e-06	1.8268386170344495e-07
C	0.42363200000000001	0.45331700000000003	0.010706583282364871	0.016755914502490216	-0.0010331236173363918	-8.1696712591173296e-05	-2.1823365441593887e-07	5.034229642402106e-07
C	0.45331700000000003	0.49284099999999997	0.016755914502490216	0.028591980842355685	-0.0022977593145777912	-0.00017905966728482456	8.1336118173423075e-06	2.3125889016005103e-06
C	0.49284099999999997	0.52473400000000003	0.028591980842355685	0.041906458908432649	-0.0017734453645195274	-6.6035324157125486e-05	8.0457022604385539e-06	6.0907175513572226e-07
C	0.52473400000000003	0.55636200000000002	0.041906458908432649	0.058800845430881162	-0.0018749219215804952	-2.7077778738662e-05	1.0417943275784888e-05	2.3810706363942186e-07
C	0.55636200000000002	0.58950999999999998	0.058800845430881162	0.080553325517337154	-0.0020639275187664076	1.9644459262323199e-05	1.3490056580702579e-05	-2.4796134270057873e-07
C	0.58950999999999998	0.62665599999999999	0.080553325517337154	0.10959792318630213	-0.0023925250280420894	0.00010037647802655176	1.8325208392701338e-05	-1.3373449488951354e-06
C	0.62665599999999999	0.68389999999999995	0.10959792318630213	0.16235627227564745	-0.0044928973956926315	0.00059447947386834568	5.6198248419821944e-05	-1.5440855828748081e-05
C	0.68389999999999995	0.72653999999999996	0.16235627227564745	0.20602925281975665	-0.0015007713183546217	0.00027316948120258605	-4.5457521672859833e-06	-2.488254274440665e-06
C	0.72653999999999996	0.770347	0.20602925281975665	0.25294912480719983	-0.000783211265756068	0.00024908441944101675	-1.7179338564269067e-05	-9.7730486440271209e-07
C	0.770347	0.82014100000000001	0.25294912480719983	0.30709989304223922	-0.00019072661103751678	0.00024917790314620111	-3.3778922804167289e-05	1.1226312269225693e-06
C	0.82014100000000001	0.89573499999999995	0.30709989304223922	0.38837260026363185	0.00089628098244253483	0.00041013285768417283	-0.00013282920349746709	1.7901362817073752e-05
C	0.89573499999999995	0.958897	0.38837260026363185	0.45427084069804818	0.0010130543855442233	4.2836809995764859e-05	-2.4946289315794088e-05	4.3231116036788402e-06
C	0.958897	1.0039370000000001	0.45427084069804818	0.49999904473218232	0.00052475141171785876	-4.5855963308807192e-06	-1.9467288669360979e-06	3.4215164099501378e-07
S	1.0039370000000001	1.0625260000000001	0.50000095526781774	0.44203609290012402	-0.0008448192592233932	2.007392108948966e-05	1.2247325922952682e-06	-3.9214383017225335e-07
S	1.0625260000000001	1.143788	0.44203609290012402	0.36427904775755848	-0.0014978777596729776	5.3487567900137186e-05	-4.7396960906212941e-06	-1.6274811537701531e-06
S	1.143788	1.211811	0.36427904775755848	0.30138539196412495	-0.00098097694195742628	8.1381961822822104e-06	-7.8353977468478991e-06	-2.7052608306397769e-06
S	1.211811	1.281836	0.30138539196412495	0.23877520668093111	-0.00112216052054456	-6.3442289372173094e-05	-2.7396829389712183e-05	-6.2130568583553497e-06
S	1.281836	1.3374550000000001	0.23877520668093111	0.19098443712394228	-0.00097045298623730364	-0.00011477022475704028	-2.3317943667144861e-05	-1.5241308458867981e-06
S	1.3374550000000001	1.3838680000000001	0.19098443712394228	0.15304481616335597	-0.0010145551153497075	-0.00012595916104139038	-1.4000275394926537e-05	4.5564925165054504e-07
S	1.3838680000000001	1.4278489999999999	0.15304481616335597	0.11950833550762364	-0.0013215629416877559	-0.00014825995452867814	-8.3426594682033994e-06	1.4838220320666432e-06
S	1.4278489999999999	1.4767349999999999	0.11950833550762364	0.08612016787003457	-0.0022471247550038442	-0.00022443242049692032	6.103097517259279e-07	4.000400485753334e-06
S	1.4767349999999999	1.518006	0.08612016787003457	0.062033439966524252	-0.0020178766728953532	-0.00010915464175685609	1.0398437586441648e-05	1.5732509113210225e-06
S	1.518006	1.552948	0.062033439966524252	0.045040096405175763	-0.00160891567163698	-3.2863906313525876e-05	8.949971031683777e-06	3.2914612898932208e-07
S	1.552948	1.585547	0.045040096405175763	0.032138115349243719	-0.0014288528814623896	4.2225645720900454e-06	7.6935095731450061e-06	-8.1775335359701806e-08
S	1.585547	1.617718	0.032138115349243719	0.022132894401436277	-0.0013289500878371616	3.2247187780621711e-05	6.626771363590256e-06	-3.37036769378484e-07
S	1.617718	1.652817	0.022132894401436277	0.014036360281587687	-0.0014114381734644213	7.1601980518286255e-05	6.656570862426074e-06	-7.6821478068886071e-07
S	1.652817	1.6864440000000001	0.014036360281587687	0.0086272018129952346	-0.001069814890502477	7.877670111307567e-05	2.3092836504313912e-06	-6.2916361691872782e-07
S	1.6864440000000001	1.7136530000000001	0.0086272018129952346	0.0056021714341497574	-0.00055121401864413242	4.3164823800412782e-05	-2.6787752784139829e-07	-1.7260956727365268e-07
S	1.7136530000000001	1.7383120000000001	0.0056021714341497574	0.0036744672368342296	-0.0003529892823311487	3.0068275089761972e-05	-7.1583242942044364e-07	-6.9404383901294027e-08
S	1.7383120000000001	1.761511	0.0036744672368342296	0.0024046692076897459	-0.00023923136055043428	2.2116013846194044e-05	-8.0221092150079398e-07	-2.5284548775521055e-08
S	1.761511	1.783868	0.0024046692076897459	0.0015576861685824132	-0.00016669560742547956	1.6734589198186686e-05	-7.8063795664370145e-07	-2.9928841567192404e-09
S	1.783868	1.805912	0.0015576861685824132	0.00098995691346039257	-0.00011876186306642305	1.3048609415641495e-05	-7.3801282912963693e-07	9.6735996901714177e-09
S	1.805912	1.8283199999999999	0.00098995691346039257	0.00060833005200625805	-8.7277863510395619e-05	1.071993587358858e-05	-7.2607182962757275e-07	1.9160319178317942e-08
S	1.8283199999999999	1.8534090000000001	0.00060833005200625805	0.00034154534421368117	-7.3992691803408171e-05	1.117650742978468e-05	-9.7750150629673546e-07	4.1078347011116765e-08
S	1.8534090000000001	1.876878	0.00034154534421368117	0.00019287274149283766	-4.1249690017632283e-05	6.3584947819410263e-06	-5.9129757931700098e-07	2.9472341184265692e-08
S	1.876878	1.8959569999999999	0.00019287274149283766	0.00011842233432095976	-1.7590842020566901e-05	2.3602400163702019e-06	-1.9720326374644204e-07	9.4489389804158351e-09
S	1.8959569999999999	1.9130640000000001	0.00011842233432095976	7.5067339833423546e-05	-9.5755112831802313e-06	1.2170442960628703e-06	-9.8300374806498245e-08	4.735569354160392e-09
S	1.9130640000000001	1.9288650000000001	7.5067339833423546e-05	4.8463424694877952e-05	-5.6344441764608934e-06	6.9364080569946543e-07	-5.5096750984034551e-08	2.6818544581543502e-09
S	1.9288650000000001	1.9436819999999999	4.8463424694877952e-05	3.1653087252895274e-05	-3.4545593936552404e-06	4.1600825931450859e-07	-3.2715835114999132e-08	1.6085818893219991e-09
S	1.9436819999999999	1.957705	3.1653087252895274e-05	2.0822493772436738e-05	-2.1737599666579888e-06	2.5739397615258692e-07	-2.0101649750247542e-08	9.9692291657182614e-10
S	1.957705	1.971058	2.0822493772436738e-05	1.3745053826078072e-05	-1.3926842004281026e-06	1.6261363150853655e-07	-1.2627599968436941e-08	6.305524596574473e-10
S	1.971058	1.9838229999999999	1.3745053826078072e-05	9.0703051553777254e-06	-9.0366165525722649e-07	1.0416998284740245e-07	-8.0432508695840579e-09	4.0351469346544215e-10
S	1.9838229999999999	1.9960549999999999	9.0703051553777254e-06	5.9559721696200675e-06	-5.9179196997673135e-07	6.7351239478635328e-08	-5.1660812523268566e-09	2.5973918039134726e-10
S	1.9960549999999999	2.0077850000000002	5.9559721696200675e-06	3.8669642006058659e-06	-3.8988991482220843e-07	4.3748871915858463e-08	-3.3265753262914201e-09	1.6707963814194736e-10
S	2.0077850000000002	2.0190199999999998	3.8669642006058659e-06	2.4582204829424982e-06	-2.5754863919165239e-07	2.8402838849745756e-08	-2.1329631378246159e-09	1.0653891923455008e-10
S	2.0190199999999998	2.0297399999999999	2.4582204829424982e-06	1.5045171832823528e-06	-1.6988941960723451e-07	1.8309577427987766e-08	-1.3496646266800465e-09	6.6604387708923267e-11
S	2.0297399999999999	2.039882	1.5045171832823528e-06	8.5794958611863762e-07	-1.1109304003691493e-07	1.1579151812214001e-08	-8.2885434932093613e-10	3.9978815872324125e-11
S	2.039882	2.0493049999999999	8.5794958611863762e-07	4.2132412075794412e-07	-7.0912776311748096e-08	7.0044716118930234e-09	-4.7702747031591574e-10	2.204630606163814e-11
S	2.0493049999999999	2.0576620000000001	4.2132412075794412e-07	1.3324124463552552e-07	-4.2066199388639748e-08	3.747401945286391e-09	-2.311092054150679e-10	9.7588326306095554e-12
S	2.0576620000000001	2.0625	1.3324124463552552e-07	0	-1.1222998503231136e-08	5.8269048261594199e-10	-2.1099317121313301e-11	5.371492424837592e-13
S	2.0625	2.75	0	0	0	0	0	0
